10:22:36.133 [background-preinit] INFO  o.h.v.i.util.Version - [<clinit>,21] - HV000001: Hibernate Validator 6.2.0.Final
16:47:29.591 [main] INFO  c.a.n.c.c.i.CacheData - [addListener,173] - [config_rpc_client] [add-listener] ok, tenant=f14023f1-463c-4fa2-9171-c3f19774cf73, dataId=xueyi-gateway-dev.yml, group=DEFAULT_GROUP, cnt=1
16:47:29.591 [main] INFO  c.a.n.c.c.i.ClientWorker - [addCacheDataIfAbsent,384] - [config_rpc_client] [subscribe] xueyi-gateway+DEFAULT_GROUP+f14023f1-463c-4fa2-9171-c3f19774cf73
16:47:29.592 [main] INFO  c.a.n.c.c.i.CacheData - [addListener,173] - [config_rpc_client] [add-listener] ok, tenant=f14023f1-463c-4fa2-9171-c3f19774cf73, dataId=xueyi-gateway, group=DEFAULT_GROUP, cnt=1
16:47:29.592 [main] INFO  c.a.n.c.c.i.ClientWorker - [addCacheDataIfAbsent,384] - [config_rpc_client] [subscribe] xueyi-gateway.yml+DEFAULT_GROUP+f14023f1-463c-4fa2-9171-c3f19774cf73
16:47:29.592 [main] INFO  c.a.n.c.c.i.CacheData - [addListener,173] - [config_rpc_client] [add-listener] ok, tenant=f14023f1-463c-4fa2-9171-c3f19774cf73, dataId=xueyi-gateway.yml, group=DEFAULT_GROUP, cnt=1
16:47:29.960 [nacos-grpc-client-executor-9] INFO  c.a.n.c.r.client - [printIfInfoEnabled,60] - [1b9dcfd6-f855-4c61-9d69-18b479b81d87]receive server push request,request=NotifySubscriberRequest,requestId=18
16:47:29.960 [nacos-grpc-client-executor-9] INFO  c.a.n.client.naming - [isChangedServiceInfo,235] - new ips(1) service: DEFAULT_GROUP@@xueyi-gateway -> [{"ip":"11.9.0.10","port":8080,"weight":1.0,"healthy":true,"enabled":true,"ephemeral":true,"clusterName":"DEFAULT","serviceName":"DEFAULT_GROUP@@xueyi-gateway","metadata":{"preserved.register.source":"SPRING_CLOUD"},"ipDeleteTimeout":30000,"instanceHeartBeatInterval":5000,"instanceHeartBeatTimeOut":15000}]
16:47:29.961 [nacos-grpc-client-executor-9] INFO  c.a.n.client.naming - [processServiceInfo,166] - current ips:(1) service: DEFAULT_GROUP@@xueyi-gateway -> [{"ip":"11.9.0.10","port":8080,"weight":1.0,"healthy":true,"enabled":true,"ephemeral":true,"clusterName":"DEFAULT","serviceName":"DEFAULT_GROUP@@xueyi-gateway","metadata":{"preserved.register.source":"SPRING_CLOUD"},"ipDeleteTimeout":30000,"instanceHeartBeatInterval":5000,"instanceHeartBeatTimeOut":15000}]
16:47:29.962 [nacos-grpc-client-executor-9] INFO  c.a.n.c.r.client - [printIfInfoEnabled,60] - [1b9dcfd6-f855-4c61-9d69-18b479b81d87]ack server push request,request=NotifySubscriberRequest,requestId=18
16:49:57.599 [SpringApplicationShutdownHook] INFO  c.a.c.n.r.NacosServiceRegistry - [deregister,90] - De-registering from Nacos Server now...
16:49:57.600 [SpringApplicationShutdownHook] INFO  c.a.n.client.naming - [deregisterService,136] - [DEREGISTER-SERVICE] public deregistering service xueyi-gateway with instance: Instance{instanceId='null', ip='11.9.0.10', port=8080, weight=1.0, healthy=true, enabled=true, ephemeral=true, clusterName='DEFAULT', serviceName='null', metadata={}}
16:49:57.622 [SpringApplicationShutdownHook] INFO  c.a.c.n.r.NacosServiceRegistry - [deregister,110] - De-registration finished.
16:49:57.622 [SpringApplicationShutdownHook] INFO  c.a.n.client.naming - [shutdown,256] - com.alibaba.nacos.client.naming.cache.ServiceInfoHolder do shutdown begin
16:49:57.622 [SpringApplicationShutdownHook] INFO  c.a.n.client.naming - [shutdown,140] - com.alibaba.nacos.client.naming.backups.FailoverReactor do shutdown begin
16:49:57.623 [SpringApplicationShutdownHook] INFO  c.a.n.client.naming - [shutdown,142] - com.alibaba.nacos.client.naming.backups.FailoverReactor do shutdown stop
16:49:57.623 [SpringApplicationShutdownHook] INFO  c.a.n.client.naming - [shutdown,258] - com.alibaba.nacos.client.naming.cache.ServiceInfoHolder do shutdown stop
16:49:57.623 [SpringApplicationShutdownHook] INFO  c.a.n.client.naming - [shutdown,176] - com.alibaba.nacos.client.naming.remote.NamingClientProxyDelegate do shutdown begin
16:49:57.623 [SpringApplicationShutdownHook] INFO  c.a.n.client.naming - [shutdown,130] - com.alibaba.nacos.client.naming.core.ServiceInfoUpdateService do shutdown begin
16:50:09.085 [background-preinit] INFO  o.h.v.i.util.Version - [<clinit>,21] - HV000001: Hibernate Validator 6.2.0.Final
16:50:10.758 [main] INFO  c.a.n.c.c.i.LocalConfigInfoProcessor - [<clinit>,67] - LOCAL_SNAPSHOT_PATH:C:\Users\Administrator\nacos\config
16:50:10.761 [main] INFO  c.a.n.c.r.client - [lambda$createClient$0,77] - [RpcClientFactory] create a new rpc client of c7650744-44cf-4e99-a95b-d62a3a900188_config-0
16:50:10.802 [main] INFO  o.r.Reflections - [scan,232] - Reflections took 26 ms to scan 1 urls, producing 3 keys and 6 values 
16:50:10.827 [main] INFO  o.r.Reflections - [scan,232] - Reflections took 13 ms to scan 1 urls, producing 4 keys and 9 values 
16:50:10.839 [main] INFO  o.r.Reflections - [scan,232] - Reflections took 10 ms to scan 1 urls, producing 3 keys and 10 values 
16:50:11.072 [main] INFO  o.r.Reflections - [scan,232] - Reflections took 230 ms to scan 211 urls, producing 0 keys and 0 values 
16:50:11.082 [main] INFO  o.r.Reflections - [scan,232] - Reflections took 9 ms to scan 1 urls, producing 1 keys and 5 values 
16:50:11.093 [main] INFO  o.r.Reflections - [scan,232] - Reflections took 9 ms to scan 1 urls, producing 1 keys and 7 values 
16:50:11.104 [main] INFO  o.r.Reflections - [scan,232] - Reflections took 9 ms to scan 1 urls, producing 2 keys and 8 values 
16:50:11.302 [main] INFO  o.r.Reflections - [scan,232] - Reflections took 196 ms to scan 211 urls, producing 0 keys and 0 values 
16:50:11.305 [main] INFO  c.a.n.c.r.client - [printIfInfoEnabled,60] - [c7650744-44cf-4e99-a95b-d62a3a900188_config-0]RpcClient init label, labels={module=config, Vipserver-Tag=null, source=sdk, Amory-Tag=null, Location-Tag=null, taskId=0, AppName=unknown}
16:50:11.306 [main] INFO  c.a.n.c.r.client - [printIfInfoEnabled,60] - [c7650744-44cf-4e99-a95b-d62a3a900188_config-0]Register server push request handler:com.alibaba.nacos.client.config.impl.ClientWorker$ConfigRpcTransportClient$$Lambda$334/986238875
16:50:11.306 [main] INFO  c.a.n.c.r.client - [printIfInfoEnabled,60] - [c7650744-44cf-4e99-a95b-d62a3a900188_config-0]Register server push request handler:com.alibaba.nacos.client.config.impl.ClientWorker$ConfigRpcTransportClient$$Lambda$335/90096982
16:50:11.307 [main] INFO  c.a.n.c.r.client - [printIfInfoEnabled,60] - [c7650744-44cf-4e99-a95b-d62a3a900188_config-0]Registry connection listener to current client:com.alibaba.nacos.client.config.impl.ClientWorker$ConfigRpcTransportClient$1
16:50:11.308 [main] INFO  c.a.n.c.r.client - [printIfInfoEnabled,60] - [c7650744-44cf-4e99-a95b-d62a3a900188_config-0]RpcClient init, ServerListFactory =com.alibaba.nacos.client.config.impl.ClientWorker$ConfigRpcTransportClient$2
16:50:11.318 [main] INFO  c.a.n.c.r.client - [printIfInfoEnabled,60] - [c7650744-44cf-4e99-a95b-d62a3a900188_config-0] Try to connect to server on start up, server: {serverIp='192.168.6.130', server main port=8848}
16:50:12.573 [main] INFO  c.a.n.c.r.client - [printIfInfoEnabled,60] - [c7650744-44cf-4e99-a95b-d62a3a900188_config-0] Success to connect to server [192.168.6.130:8848] on start up,connectionId=1640854213019_192.168.6.1_65175
16:50:12.573 [com.alibaba.nacos.client.remote.worker] INFO  c.a.n.c.r.client - [printIfInfoEnabled,60] - [c7650744-44cf-4e99-a95b-d62a3a900188_config-0]Notify connected event to listeners.
16:50:12.574 [com.alibaba.nacos.client.remote.worker] INFO  c.a.n.c.c.i.ClientWorker - [onConnected,681] - [c7650744-44cf-4e99-a95b-d62a3a900188_config-0] Connected,notify listen context...
16:50:12.574 [main] INFO  c.a.n.c.r.client - [printIfInfoEnabled,60] - [c7650744-44cf-4e99-a95b-d62a3a900188_config-0]Register server push request handler:com.alibaba.nacos.common.remote.client.RpcClient$ConnectResetRequestHandler
16:50:12.574 [main] INFO  c.a.n.c.r.client - [printIfInfoEnabled,60] - [c7650744-44cf-4e99-a95b-d62a3a900188_config-0]Register server push request handler:com.alibaba.nacos.common.remote.client.RpcClient$4
16:50:12.613 [main] INFO  c.a.n.c.c.i.Limiter - [<clinit>,56] - limitTime:5.0
16:50:12.653 [main] INFO  c.x.g.XueYiGatewayApplication - [logStartupProfileInfo,663] - The following profiles are active: dev
16:50:17.969 [main] INFO  c.a.c.s.g.s.SentinelSCGAutoConfiguration - [sentinelGatewayFilter,144] - [Sentinel SpringCloudGateway] register SentinelGatewayFilter with order: -2147483648
16:50:18.167 [main] INFO  c.a.n.client.naming - [initNamespaceForNaming,63] - initializer namespace from System Property : null
16:50:18.168 [main] INFO  c.a.n.client.naming - [call,69] - initializer namespace from System Environment :null
16:50:18.168 [main] INFO  c.a.n.client.naming - [call,79] - initializer namespace from System Property :null
16:50:18.183 [main] INFO  c.a.n.c.r.client - [lambda$createClient$0,77] - [RpcClientFactory] create a new rpc client of 3f87339e-5a46-4763-a5cb-b400684b978f
16:50:18.183 [main] INFO  c.a.n.c.r.client - [printIfInfoEnabled,60] - [3f87339e-5a46-4763-a5cb-b400684b978f]RpcClient init label, labels={module=naming, source=sdk}
16:50:18.185 [main] INFO  c.a.n.c.r.client - [printIfInfoEnabled,60] - [3f87339e-5a46-4763-a5cb-b400684b978f]RpcClient init, ServerListFactory =com.alibaba.nacos.client.naming.core.ServerListManager
16:50:18.185 [main] INFO  c.a.n.c.r.client - [printIfInfoEnabled,60] - [3f87339e-5a46-4763-a5cb-b400684b978f]Registry connection listener to current client:com.alibaba.nacos.client.naming.remote.gprc.redo.NamingGrpcRedoService
16:50:18.186 [main] INFO  c.a.n.c.r.client - [printIfInfoEnabled,60] - [3f87339e-5a46-4763-a5cb-b400684b978f]Register server push request handler:com.alibaba.nacos.client.naming.remote.gprc.NamingPushRequestHandler
16:50:18.186 [main] INFO  c.a.n.c.r.client - [printIfInfoEnabled,60] - [3f87339e-5a46-4763-a5cb-b400684b978f] Try to connect to server on start up, server: {serverIp='192.168.6.130', server main port=8848}
16:50:18.297 [main] INFO  c.a.n.c.r.client - [printIfInfoEnabled,60] - [3f87339e-5a46-4763-a5cb-b400684b978f] Success to connect to server [192.168.6.130:8848] on start up,connectionId=1640854218847_192.168.6.1_65193
16:50:18.297 [com.alibaba.nacos.client.remote.worker] INFO  c.a.n.c.r.client - [printIfInfoEnabled,60] - [3f87339e-5a46-4763-a5cb-b400684b978f]Notify connected event to listeners.
16:50:18.297 [main] INFO  c.a.n.c.r.client - [printIfInfoEnabled,60] - [3f87339e-5a46-4763-a5cb-b400684b978f]Register server push request handler:com.alibaba.nacos.common.remote.client.RpcClient$ConnectResetRequestHandler
16:50:18.297 [com.alibaba.nacos.client.remote.worker] INFO  c.a.n.client.naming - [onConnected,76] - Grpc connection connect
16:50:18.297 [main] INFO  c.a.n.c.r.client - [printIfInfoEnabled,60] - [3f87339e-5a46-4763-a5cb-b400684b978f]Register server push request handler:com.alibaba.nacos.common.remote.client.RpcClient$4
16:50:19.666 [main] INFO  c.a.c.s.g.s.SentinelSCGAutoConfiguration - [sentinelGatewayBlockExceptionHandler,134] - [Sentinel SpringCloudGateway] register SentinelGatewayBlockExceptionHandler
16:50:19.890 [main] INFO  c.a.n.c.c.i.ClientWorker - [addCacheDataIfAbsent,384] - [config_rpc_client] [subscribe] sentinel-xueyi-gateway+DEFAULT_GROUP
16:50:19.897 [main] INFO  c.a.n.c.c.i.CacheData - [addListener,173] - [config_rpc_client] [add-listener] ok, tenant=, dataId=sentinel-xueyi-gateway, group=DEFAULT_GROUP, cnt=1
16:50:19.897 [main] INFO  c.a.n.c.r.client - [lambda$createClient$0,77] - [RpcClientFactory] create a new rpc client of e6402ccd-f78a-443e-8419-802d7713deee_config-0
16:50:19.897 [main] INFO  c.a.n.c.r.client - [printIfInfoEnabled,60] - [e6402ccd-f78a-443e-8419-802d7713deee_config-0]RpcClient init label, labels={module=config, Vipserver-Tag=null, source=sdk, Amory-Tag=null, Location-Tag=null, taskId=0, AppName=unknown}
16:50:19.898 [main] INFO  c.a.n.c.r.client - [printIfInfoEnabled,60] - [e6402ccd-f78a-443e-8419-802d7713deee_config-0]Register server push request handler:com.alibaba.nacos.client.config.impl.ClientWorker$ConfigRpcTransportClient$$Lambda$334/986238875
16:50:19.898 [main] INFO  c.a.n.c.r.client - [printIfInfoEnabled,60] - [e6402ccd-f78a-443e-8419-802d7713deee_config-0]Register server push request handler:com.alibaba.nacos.client.config.impl.ClientWorker$ConfigRpcTransportClient$$Lambda$335/90096982
16:50:19.898 [main] INFO  c.a.n.c.r.client - [printIfInfoEnabled,60] - [e6402ccd-f78a-443e-8419-802d7713deee_config-0]Registry connection listener to current client:com.alibaba.nacos.client.config.impl.ClientWorker$ConfigRpcTransportClient$1
16:50:19.898 [main] INFO  c.a.n.c.r.client - [printIfInfoEnabled,60] - [e6402ccd-f78a-443e-8419-802d7713deee_config-0]RpcClient init, ServerListFactory =com.alibaba.nacos.client.config.impl.ClientWorker$ConfigRpcTransportClient$2
16:50:19.899 [main] INFO  c.a.n.c.r.client - [printIfInfoEnabled,60] - [e6402ccd-f78a-443e-8419-802d7713deee_config-0] Try to connect to server on start up, server: {serverIp='192.168.6.130', server main port=8848}
16:50:20.009 [main] INFO  c.a.n.c.r.client - [printIfInfoEnabled,60] - [e6402ccd-f78a-443e-8419-802d7713deee_config-0] Success to connect to server [192.168.6.130:8848] on start up,connectionId=1640854220561_192.168.6.1_65198
16:50:20.009 [main] INFO  c.a.n.c.r.client - [printIfInfoEnabled,60] - [e6402ccd-f78a-443e-8419-802d7713deee_config-0]Register server push request handler:com.alibaba.nacos.common.remote.client.RpcClient$ConnectResetRequestHandler
16:50:20.009 [com.alibaba.nacos.client.remote.worker] INFO  c.a.n.c.r.client - [printIfInfoEnabled,60] - [e6402ccd-f78a-443e-8419-802d7713deee_config-0]Notify connected event to listeners.
16:50:20.009 [main] INFO  c.a.n.c.r.client - [printIfInfoEnabled,60] - [e6402ccd-f78a-443e-8419-802d7713deee_config-0]Register server push request handler:com.alibaba.nacos.common.remote.client.RpcClient$4
16:50:20.009 [com.alibaba.nacos.client.remote.worker] INFO  c.a.n.c.c.i.ClientWorker - [onConnected,681] - [e6402ccd-f78a-443e-8419-802d7713deee_config-0] Connected,notify listen context...
16:50:20.049 [main] INFO  c.a.n.client.naming - [isChangedServiceInfo,181] - init new ips(0) service: DEFAULT_GROUP@@xueyi-gateway@@DEFAULT -> []
16:50:20.051 [main] INFO  c.a.n.client.naming - [processServiceInfo,166] - current ips:(0) service: DEFAULT_GROUP@@xueyi-gateway@@DEFAULT -> []
16:50:20.564 [nacos-grpc-client-executor-5] INFO  c.a.n.c.r.client - [printIfInfoEnabled,60] - [3f87339e-5a46-4763-a5cb-b400684b978f]receive server push request,request=NotifySubscriberRequest,requestId=19
16:50:20.564 [nacos-grpc-client-executor-5] INFO  c.a.n.client.naming - [isChangedServiceInfo,181] - init new ips(0) service: DEFAULT_GROUP@@xueyi-gateway -> []
16:50:20.564 [nacos-grpc-client-executor-5] INFO  c.a.n.client.naming - [processServiceInfo,166] - current ips:(0) service: DEFAULT_GROUP@@xueyi-gateway -> []
16:50:20.567 [nacos-grpc-client-executor-5] INFO  c.a.n.c.r.client - [printIfInfoEnabled,60] - [3f87339e-5a46-4763-a5cb-b400684b978f]ack server push request,request=NotifySubscriberRequest,requestId=19
16:50:22.992 [main] INFO  c.a.n.client.naming - [registerService,112] - [REGISTER-SERVICE] public registering service xueyi-gateway with instance Instance{instanceId='null', ip='11.9.0.10', port=8080, weight=1.0, healthy=true, enabled=true, ephemeral=true, clusterName='DEFAULT', serviceName='null', metadata={preserved.register.source=SPRING_CLOUD}}
16:50:22.997 [main] INFO  c.a.c.n.r.NacosServiceRegistry - [register,75] - nacos registry, DEFAULT_GROUP xueyi-gateway 11.9.0.10:8080 register finished
16:50:23.195 [main] INFO  c.x.g.XueYiGatewayApplication - [logStarted,61] - Started XueYiGatewayApplication in 15.793 seconds (JVM running for 17.251)
16:50:23.198 [main] INFO  c.a.n.c.c.i.ClientWorker - [addCacheDataIfAbsent,384] - [config_rpc_client] [subscribe] xueyi-gateway-dev.yml+DEFAULT_GROUP+f14023f1-463c-4fa2-9171-c3f19774cf73
16:50:23.198 [main] INFO  c.a.n.c.c.i.CacheData - [addListener,173] - [config_rpc_client] [add-listener] ok, tenant=f14023f1-463c-4fa2-9171-c3f19774cf73, dataId=xueyi-gateway-dev.yml, group=DEFAULT_GROUP, cnt=1
16:50:23.199 [main] INFO  c.a.n.c.c.i.ClientWorker - [addCacheDataIfAbsent,384] - [config_rpc_client] [subscribe] xueyi-gateway+DEFAULT_GROUP+f14023f1-463c-4fa2-9171-c3f19774cf73
16:50:23.200 [main] INFO  c.a.n.c.c.i.CacheData - [addListener,173] - [config_rpc_client] [add-listener] ok, tenant=f14023f1-463c-4fa2-9171-c3f19774cf73, dataId=xueyi-gateway, group=DEFAULT_GROUP, cnt=1
16:50:23.200 [main] INFO  c.a.n.c.c.i.ClientWorker - [addCacheDataIfAbsent,384] - [config_rpc_client] [subscribe] xueyi-gateway.yml+DEFAULT_GROUP+f14023f1-463c-4fa2-9171-c3f19774cf73
16:50:23.201 [main] INFO  c.a.n.c.c.i.CacheData - [addListener,173] - [config_rpc_client] [add-listener] ok, tenant=f14023f1-463c-4fa2-9171-c3f19774cf73, dataId=xueyi-gateway.yml, group=DEFAULT_GROUP, cnt=1
16:50:23.581 [nacos-grpc-client-executor-9] INFO  c.a.n.c.r.client - [printIfInfoEnabled,60] - [3f87339e-5a46-4763-a5cb-b400684b978f]receive server push request,request=NotifySubscriberRequest,requestId=20
16:50:23.584 [nacos-grpc-client-executor-9] INFO  c.a.n.client.naming - [isChangedServiceInfo,235] - new ips(1) service: DEFAULT_GROUP@@xueyi-gateway -> [{"ip":"11.9.0.10","port":8080,"weight":1.0,"healthy":true,"enabled":true,"ephemeral":true,"clusterName":"DEFAULT","serviceName":"DEFAULT_GROUP@@xueyi-gateway","metadata":{"preserved.register.source":"SPRING_CLOUD"},"ipDeleteTimeout":30000,"instanceHeartBeatTimeOut":15000,"instanceHeartBeatInterval":5000}]
16:50:23.584 [nacos-grpc-client-executor-9] INFO  c.a.n.client.naming - [processServiceInfo,166] - current ips:(1) service: DEFAULT_GROUP@@xueyi-gateway -> [{"ip":"11.9.0.10","port":8080,"weight":1.0,"healthy":true,"enabled":true,"ephemeral":true,"clusterName":"DEFAULT","serviceName":"DEFAULT_GROUP@@xueyi-gateway","metadata":{"preserved.register.source":"SPRING_CLOUD"},"ipDeleteTimeout":30000,"instanceHeartBeatTimeOut":15000,"instanceHeartBeatInterval":5000}]
16:50:23.586 [nacos-grpc-client-executor-9] INFO  c.a.n.c.r.client - [printIfInfoEnabled,60] - [3f87339e-5a46-4763-a5cb-b400684b978f]ack server push request,request=NotifySubscriberRequest,requestId=20
16:50:27.057 [com.alibaba.nacos.client.naming.updater.1] INFO  c.a.n.client.naming - [isChangedServiceInfo,235] - new ips(1) service: DEFAULT_GROUP@@xueyi-gateway@@DEFAULT -> [{"ip":"11.9.0.10","port":8080,"weight":1.0,"healthy":true,"enabled":true,"ephemeral":true,"clusterName":"DEFAULT","serviceName":"DEFAULT_GROUP@@xueyi-gateway","metadata":{"preserved.register.source":"SPRING_CLOUD"},"ipDeleteTimeout":30000,"instanceHeartBeatTimeOut":15000,"instanceHeartBeatInterval":5000}]
16:50:27.057 [com.alibaba.nacos.client.naming.updater.1] INFO  c.a.n.client.naming - [processServiceInfo,166] - current ips:(1) service: DEFAULT_GROUP@@xueyi-gateway@@DEFAULT -> [{"ip":"11.9.0.10","port":8080,"weight":1.0,"healthy":true,"enabled":true,"ephemeral":true,"clusterName":"DEFAULT","serviceName":"DEFAULT_GROUP@@xueyi-gateway","metadata":{"preserved.register.source":"SPRING_CLOUD"},"ipDeleteTimeout":30000,"instanceHeartBeatTimeOut":15000,"instanceHeartBeatInterval":5000}]
